State,Year,Month,Day,Rainfall (mm)
Kelantan,2018,4,4,2.234686
Kelantan,2018,4,5,8.661095
Kelantan,2018,4,6,11.789331
Kelantan,2018,4,7,6.330183
Kelantan,2018,4,8,0.418134
Kelantan,2018,4,9,0.396207
Kelantan,2018,4,10,0.398032
Kelantan,2018,4,11,1.376369
Kelantan,2018,4,12,3.437789
Kelantan,2018,4,13,0.517343
Kelantan,2018,4,14,0.162779
Kelantan,2018,4,15,0.263631
Kelantan,2018,4,16,0.458966
Kelantan,2018,4,17,1.833773
Kelantan,2018,4,18,1.085639
Kelantan,2018,4,19,0.883976
Kelantan,2018,4,20,0.110446
Kelantan,2018,4,21,0.05854
Kelantan,2018,4,22,0.120203
Kelantan,2018,4,23,0.193611
Kelantan,2018,4,24,0.115193
Kelantan,2018,4,25,4.859391
Kelantan,2018,4,26,8.892799
Kelantan,2018,4,27,0.701826
Kelantan,2018,4,28,0.029959
Kelantan,2018,4,29,0.003692
Kelantan,2018,4,30,0.010223
Kelantan,2018,5,1,0.050406
Kelantan,2018,5,2,0.053205
Kelantan,2018,5,3,0.260751
Kelantan,2018,5,4,0.285294
Kelantan,2018,5,5,0.606024
Kelantan,2018,5,6,0.267181
Kelantan,2018,5,7,0.037181
Kelantan,2018,5,8,0.008844
Kelantan,2018,5,9,0.006045
Kelantan,2018,5,10,0.130426
Kelantan,2018,5,11,0.760852
Kelantan,2018,5,12,0.734726
Kelantan,2018,5,13,0.216288
Kelantan,2018,5,14,0.006308
Kelantan,2018,5,15,0.009473
Kelantan,2018,5,16,0.078256
Kelantan,2018,5,17,1.073529
Kelantan,2018,5,18,0.897627
Kelantan,2018,5,19,3.191034
Kelantan,2018,5,20,4.421176
Kelantan,2018,5,21,3.680913
Kelantan,2018,5,22,1.055862
Kelantan,2018,5,23,0.046105
Kelantan,2018,5,24,0.020081
Kelantan,2018,5,25,0.013793
Kelantan,2018,5,26,0.016552
Kelantan,2018,5,27,0.006592
Kelantan,2018,5,28,0.016917
Kelantan,2018,5,29,0.175923
Kelantan,2018,5,30,0.364057
Kelantan,2018,5,31,0.109899
Kelantan,2018,6,1,0.127911
Kelantan,2018,6,2,0.891318
Kelantan,2018,6,3,3.542414
Kelantan,2018,6,4,3.879026
Kelantan,2018,6,5,0.202941
Kelantan,2018,6,6,0.721318
Kelantan,2018,6,7,0.14426
Kelantan,2018,6,8,0.000183
Kelantan,2018,6,9,0.000243
Kelantan,2018,6,10,0.002191
Kelantan,2018,6,11,0.06929
Kelantan,2018,6,12,0.167708
Kelantan,2018,6,13,0.734604
Kelantan,2018,6,14,0.626268
Kelantan,2018,6,15,0.05714
Kelantan,2018,6,16,0.066531
Kelantan,2018,6,17,0.104909
Kelantan,2018,6,18,0.110487
Kelantan,2018,6,19,0.291968
Kelantan,2018,6,20,0.475071
Kelantan,2018,6,21,0.150791
Kelantan,2018,6,22,0.058763
Kelantan,2018,6,23,0.107667
Kelantan,2018,6,24,0.299067
Kelantan,2018,6,25,9.26073
Kelantan,2018,6,26,4.972454
Kelantan,2018,6,27,1.394138
Kelantan,2018,6,28,2.526227
Kelantan,2018,6,29,2.384645
Kelantan,2018,6,30,1.906247
Kelantan,2018,7,1,0.458276
Kelantan,2018,7,2,0.08783
Kelantan,2018,7,3,0.005598
Kelantan,2018,7,4,0.009412
Kelantan,2018,7,5,0.012941
Kelantan,2018,7,6,0.031562
Kelantan,2018,7,7,0.062495
Kelantan,2018,7,8,0.01856
Kelantan,2018,7,9,0.006714
Kelantan,2018,7,10,0.031379
Kelantan,2018,7,11,0.503144
Kelantan,2018,7,12,0.769513
Kelantan,2018,7,13,0.063225
Kelantan,2018,7,14,0.959533
Kelantan,2018,7,15,16.546471
Kelantan,2018,7,16,5.123834
Kelantan,2018,7,17,2.620162
Kelantan,2018,7,18,1.606065
Kelantan,2018,7,19,0.953955
Kelantan,2018,7,20,0.050243
Kelantan,2018,7,21,0.250122
Kelantan,2018,7,22,0.787363
Kelantan,2018,7,23,0.343854
Kelantan,2018,7,24,0.115558
Kelantan,2018,7,25,0.343611
Kelantan,2018,7,26,0.458884
Kelantan,2018,7,27,1.253124
Kelantan,2018,7,28,2.512272
Kelantan,2018,7,29,0.10497
Kelantan,2018,7,30,0.055923
Kelantan,2018,7,31,0.459777
Kelantan,2018,8,1,0.172657
Kelantan,2018,8,2,0.041886
Kelantan,2018,8,3,0.913144
Kelantan,2018,8,4,0.700811
Kelantan,2018,8,5,0.38069
Kelantan,2018,8,6,0.026004
Kelantan,2018,8,7,0.012921
Kelantan,2018,8,8,0.003489
Kelantan,2018,8,9,0.003631
Kelantan,2018,8,10,0.004361
Kelantan,2018,8,11,0.03499
Kelantan,2018,8,12,0.138884
Kelantan,2018,8,13,0.120264
Kelantan,2018,8,14,0.751095
Kelantan,2018,8,15,0.396105
Kelantan,2018,8,16,0.22789
Kelantan,2018,8,17,1.675254
Kelantan,2018,8,18,0.750061
Kelantan,2018,8,19,0.315497
Kelantan,2018,8,20,1.286572
Kelantan,2018,8,21,0.301724
Kelantan,2018,8,22,6.083976
Kelantan,2018,8,23,26.808073
Kelantan,2018,8,24,31.302637
Kelantan,2018,8,25,4.027769
Kelantan,2018,8,26,6.906247
Kelantan,2018,8,27,6.70499
Kelantan,2018,8,28,7.740588
Kelantan,2018,8,29,27.747606
Kelantan,2018,8,30,0.948093
Kelantan,2018,8,31,0.016085
Kelantan,2018,9,1,0.888519
Kelantan,2018,9,2,0.362475
Kelantan,2018,9,3,0.803854
Kelantan,2018,9,4,0.030892
Kelantan,2018,9,5,0.001156
Kelantan,2018,9,6,0.015822
Kelantan,2018,9,7,1.289635
Kelantan,2018,9,8,1.313692
Kelantan,2018,9,9,0.048114
Kelantan,2018,9,10,0.096187
Kelantan,2018,9,11,0.140183
Kelantan,2018,9,12,1.960122
Kelantan,2018,9,13,19.13213
Kelantan,2018,9,14,2.019858
Kelantan,2018,9,15,0.106227
Kelantan,2018,9,16,0.001237
Kelantan,2018,9,17,0.001075
Kelantan,2018,9,18,0.171866
Kelantan,2018,9,19,0.00357
Kelantan,2018,9,20,1.516471
Kelantan,2018,9,21,12.294767
Kelantan,2018,9,22,15.804402
Kelantan,2018,9,23,3.083813
Kelantan,2018,9,24,0.143164
Kelantan,2018,9,25,0.443813
Kelantan,2018,9,26,0.273935
Kelantan,2018,9,27,0.141542
Kelantan,2018,9,28,0.055172
Kelantan,2018,9,29,0.070933
Kelantan,2018,9,30,1.254138
Kelantan,2018,10,1,0.378215
Kelantan,2018,10,2,4.219493
Kelantan,2018,10,3,2.118803
Kelantan,2018,10,4,23.46211
Kelantan,2018,10,5,24.747566
Kelantan,2018,10,6,6.126166
Kelantan,2018,10,7,0.555172
Kelantan,2018,10,8,0.011866
Kelantan,2018,10,9,0.018215
Kelantan,2018,10,10,0.125984
Kelantan,2018,10,11,0.689026
Kelantan,2018,10,12,0.049047
Kelantan,2018,10,13,0.010609
Kelantan,2018,10,14,0.016268
Kelantan,2018,10,15,0.012373
Kelantan,2018,10,16,0.003611
Kelantan,2018,10,17,0.002982
Kelantan,2018,10,18,0.007505
Kelantan,2018,10,19,0.048174
Kelantan,2018,10,20,0.334219
Kelantan,2018,10,21,2.916917
Kelantan,2018,10,22,7.365882
Kelantan,2018,10,23,43.775172
Kelantan,2018,10,24,18.347282
Kelantan,2018,10,25,0.964361
Kelantan,2018,10,26,0.498661
Kelantan,2018,10,27,0.815436
Kelantan,2018,10,28,1.101339
Kelantan,2018,10,29,18.216349
Kelantan,2018,10,30,7.01144
Kelantan,2018,10,31,27.838661
Kelantan,2018,11,1,12.570203
Kelantan,2018,11,2,4.06142
Kelantan,2018,11,3,1.030081
Kelantan,2018,11,4,2.990426
Kelantan,2018,11,5,57.932211
Kelantan,2018,11,6,19.240892
Kelantan,2018,11,7,13.946126
Kelantan,2018,11,8,3.794544
Kelantan,2018,11,9,3.488864
Kelantan,2018,11,10,2.681481
Kelantan,2018,11,11,1.686795
Kelantan,2018,11,12,4.230284
Kelantan,2018,11,13,7.419655
Kelantan,2018,11,14,6.099412
Kelantan,2018,11,15,13.857079
Kelantan,2018,11,16,6.968073
Kelantan,2018,11,17,1.089148
Kelantan,2018,11,18,0.646085
Kelantan,2018,11,19,0.561379
Kelantan,2018,11,20,1.298499
Kelantan,2018,11,21,5.328316
Kelantan,2018,11,22,2.886126
Kelantan,2018,11,23,7.496957
Kelantan,2018,11,24,19.207485
Kelantan,2018,11,25,30.984422
Kelantan,2018,11,26,8.461826
Kelantan,2018,11,27,6.119838
Kelantan,2018,11,28,16.434848
Kelantan,2018,11,29,5.305963
Kelantan,2018,11,30,11.215984
Kelantan,2018,12,1,18.12645
Kelantan,2018,12,2,10.039371
Kelantan,2018,12,3,3.483103
Kelantan,2018,12,4,0.415274
Kelantan,2018,12,5,0.270568
Kelantan,2018,12,6,1.37568
Kelantan,2018,12,7,8.628641
Kelantan,2018,12,8,8.543144
Kelantan,2018,12,9,12.05071
Kelantan,2018,12,10,31.917992
Kelantan,2018,12,11,61.878114
Kelantan,2018,12,12,18.585598
Kelantan,2018,12,13,15.902556
Kelantan,2018,12,14,6.785659
Kelantan,2018,12,15,8.939858
Kelantan,2018,12,16,8.440588
Kelantan,2018,12,17,5.961156
Kelantan,2018,12,18,6.019047
Kelantan,2018,12,19,4.41572
Kelantan,2018,12,20,6.274239
Kelantan,2018,12,21,7.17858
Kelantan,2018,12,22,6.086349
Kelantan,2018,12,23,4.821826
Kelantan,2018,12,24,8.824909
Kelantan,2018,12,25,7.151136
Kelantan,2018,12,26,22.073043
Kelantan,2018,12,27,32.156227
Kelantan,2018,12,28,35.493124
Kelantan,2018,12,29,55.317181
Kelantan,2018,12,30,27.87716
Kelantan,2018,12,31,8.591034
Kelantan,2019,1,1,4.800061
Kelantan,2019,1,2,6.95284
Kelantan,2019,1,3,5.552779
Kelantan,2019,1,4,4.328093
Kelantan,2019,1,5,3.870061
Kelantan,2019,1,6,1.39357
Kelantan,2019,1,7,1.483976
Kelantan,2019,1,8,0.894483
Kelantan,2019,1,9,0.858803
Kelantan,2019,1,10,1.340832
Kelantan,2019,1,11,2.617444
Kelantan,2019,1,12,2.346247
Kelantan,2019,1,13,2.985903
Kelantan,2019,1,14,1.051927
Kelantan,2019,1,15,3.460588
Kelantan,2019,1,16,6.516836
Kelantan,2019,1,17,3.481055
Kelantan,2019,1,18,1.543144
Kelantan,2019,1,19,1.932191
Kelantan,2019,1,20,5.084584
Kelantan,2019,1,21,9.606389
Kelantan,2019,1,22,7.09288
Kelantan,2019,1,23,3.777059
Kelantan,2019,1,24,6.749371
Kelantan,2019,1,25,6.376329
Kelantan,2019,1,26,3.620041
Kelantan,2019,1,27,1.298479
Kelantan,2019,1,28,2.0557
Kelantan,2019,1,29,2.316247
Kelantan,2019,1,30,3.679858
Kelantan,2019,1,31,4.217627
Kelantan,2019,2,1,5.112515
Kelantan,2019,2,2,2.303671
Kelantan,2019,2,3,1.299432
Kelantan,2019,2,4,4.696207
Kelantan,2019,2,5,5.516795
Kelantan,2019,2,6,2.243225
Kelantan,2019,2,7,2.205558
Kelantan,2019,2,8,2.075598
Kelantan,2019,2,9,1.417302
Kelantan,2019,2,10,5.168174
Kelantan,2019,2,11,5.118945
Kelantan,2019,2,12,4.01641
Kelantan,2019,2,13,3.178783
Kelantan,2019,2,14,3.685619
Kelantan,2019,2,15,3.261298
Kelantan,2019,2,16,1.318661
Kelantan,2019,2,17,1.036876
Kelantan,2019,2,18,0.801542
Kelantan,2019,2,19,0.4057
Kelantan,2019,2,20,0.434138
Kelantan,2019,2,21,0.37286
Kelantan,2019,2,22,0.252394
Kelantan,2019,2,23,0.216491
Kelantan,2019,2,24,0.601968
Kelantan,2019,2,25,1.066734
Kelantan,2019,2,26,1.526329
Kelantan,2019,2,27,3.391034
Kelantan,2019,2,28,1.725274
Kelantan,2019,3,1,1.517059
Kelantan,2019,3,2,2.149026
Kelantan,2019,3,3,0.666694
Kelantan,2019,3,4,0.551359
Kelantan,2019,3,5,1.343834
Kelantan,2019,3,6,0.21359
Kelantan,2019,3,7,0.027444
Kelantan,2019,3,8,0.15856
Kelantan,2019,3,9,0.367404
Kelantan,2019,3,10,0.07211
Kelantan,2019,3,11,0.150527
Kelantan,2019,3,12,0.74286
Kelantan,2019,3,13,4.967485
Kelantan,2019,3,14,3.647302
Kelantan,2019,3,15,1.845091
Kelantan,2019,3,16,4.63069
Kelantan,2019,3,17,3.397667
Kelantan,2019,3,18,2.463955
Kelantan,2019,3,19,1.330223
Kelantan,2019,3,20,0.513286
Kelantan,2019,3,21,0.35501
Kelantan,2019,3,22,0.080284
Kelantan,2019,3,23,0.052049
Kelantan,2019,3,24,0.053387
Kelantan,2019,3,25,0.299452
Kelantan,2019,3,26,0.406775
Kelantan,2019,3,27,0.115619
Kelantan,2019,3,28,0.015051
Kelantan,2019,3,29,0.178702
Kelantan,2019,3,30,0.728195
Kelantan,2019,3,31,0.708884
Kelantan,2019,4,1,1.137343
Kelantan,2019,4,2,9.731907
Kelantan,2019,4,3,18.012718
Kelantan,2019,4,4,12.516146
Kelantan,2019,4,5,2.725578
Kelantan,2019,4,6,0.67142
Kelantan,2019,4,7,0.079878
Kelantan,2019,4,8,0.0843
Kelantan,2019,4,9,0.062475
Kelantan,2019,4,10,0.019026
Kelantan,2019,4,11,0.082759
Kelantan,2019,4,12,0.172779
Kelantan,2019,4,13,1.006552
Kelantan,2019,4,14,3.152231
Kelantan,2019,4,15,4.181988
Kelantan,2019,4,16,3.145781
Kelantan,2019,4,17,0.85568
Kelantan,2019,4,18,1.510487
Kelantan,2019,4,19,0.857647
Kelantan,2019,4,20,0.625943
Kelantan,2019,4,21,1.183144
Kelantan,2019,4,22,0.771866
Kelantan,2019,4,23,7.660913
Kelantan,2019,4,24,13.51071
Kelantan,2019,4,25,1.450832
Kelantan,2019,4,26,0.234584
Kelantan,2019,4,27,0.037728
Kelantan,2019,4,28,0.036755
Kelantan,2019,4,29,0.103773
Kelantan,2019,4,30,0.064726
Kelantan,2019,5,1,0.0957
Kelantan,2019,5,2,1.218195
Kelantan,2019,5,3,1.808418
Kelantan,2019,5,4,0.028458
Kelantan,2019,5,5,0.03785
Kelantan,2019,5,6,0.409047
Kelantan,2019,5,7,0.73428
Kelantan,2019,5,8,1.044625
Kelantan,2019,5,9,0.345842
Kelantan,2019,5,10,0.080325
Kelantan,2019,5,11,0.303043
Kelantan,2019,5,12,0.394868
Kelantan,2019,5,13,0.912454
Kelantan,2019,5,14,1.485294
Kelantan,2019,5,15,2.076065
Kelantan,2019,5,16,1.164037
Kelantan,2019,5,17,0.596085
Kelantan,2019,5,18,1.149331
Kelantan,2019,5,19,0.315761
Kelantan,2019,5,20,0.14144
Kelantan,2019,5,21,0.056227
Kelantan,2019,5,22,0.25927
Kelantan,2019,5,23,0.263063
Kelantan,2019,5,24,0.139412
Kelantan,2019,5,25,0.258438
Kelantan,2019,5,26,0.183489
Kelantan,2019,5,27,0.062576
Kelantan,2019,5,28,1.318093
Kelantan,2019,5,29,1.194077
Kelantan,2019,5,30,2.630284
Kelantan,2019,5,31,0.954848
Kelantan,2019,6,1,0.065882
Kelantan,2019,6,2,0.117951
Kelantan,2019,6,3,0.023002
Kelantan,2019,6,4,0.179757
Kelantan,2019,6,5,0.042495
Kelantan,2019,6,6,0.078844
Kelantan,2019,6,7,0.040183
Kelantan,2019,6,8,0.015132
Kelantan,2019,6,9,0.011156
Kelantan,2019,6,10,0.010345
Kelantan,2019,6,11,0.01
Kelantan,2019,6,12,0.010568
Kelantan,2019,6,13,0.025497
Kelantan,2019,6,14,0.034686
Kelantan,2019,6,15,0.166694
Kelantan,2019,6,16,0.126389
Kelantan,2019,6,17,0.576308
Kelantan,2019,6,18,0.542475
Kelantan,2019,6,19,0.155984
Kelantan,2019,6,20,0.039371
Kelantan,2019,6,21,0.128012
Kelantan,2019,6,22,0.1314
Kelantan,2019,6,23,0.941379
Kelantan,2019,6,24,35.075051
Kelantan,2019,6,25,19.648803
Kelantan,2019,6,26,7.790041
Kelantan,2019,6,27,4.513631
Kelantan,2019,6,28,25.212677
Kelantan,2019,6,29,38.886024
Kelantan,2019,6,30,12.165172
Kelantan,2019,7,1,1.874057
Kelantan,2019,7,2,0.229797
Kelantan,2019,7,3,1.43213
Kelantan,2019,7,4,6.366531
Kelantan,2019,7,5,4.741805
Kelantan,2019,7,6,0.990629
Kelantan,2019,7,7,0.271055
Kelantan,2019,7,8,0.368154
Kelantan,2019,7,9,0.203671
Kelantan,2019,7,10,0.260081
Kelantan,2019,7,11,0.744828
Kelantan,2019,7,12,3.212799
Kelantan,2019,7,13,2.150101
Kelantan,2019,7,14,2.68501
Kelantan,2019,7,15,9.246126
Kelantan,2019,7,16,2.735578
Kelantan,2019,7,17,5.357262
Kelantan,2019,7,18,2.175436
Kelantan,2019,7,19,3.076552
Kelantan,2019,7,20,44.463712
Kelantan,2019,7,21,21.805416
Kelantan,2019,7,22,8.770264
Kelantan,2019,7,23,2.380629
Kelantan,2019,7,24,0.89497
Kelantan,2019,7,25,0.951744
Kelantan,2019,7,26,1.37858
Kelantan,2019,7,27,10.089757
Kelantan,2019,7,28,18.161785
Kelantan,2019,7,29,4.818986
Kelantan,2019,7,30,0.091805
Kelantan,2019,7,31,0.003915
Kelantan,2019,8,1,0.019108
Kelantan,2019,8,2,0.00357
Kelantan,2019,8,3,0.003469
Kelantan,2019,8,4,0.006349
Kelantan,2019,8,5,0.335943
Kelantan,2019,8,6,0.381623
Kelantan,2019,8,7,0.220588
Kelantan,2019,8,8,0.010548
Kelantan,2019,8,9,0.049757
Kelantan,2019,8,10,0.829452
Kelantan,2019,8,11,0.899797
Kelantan,2019,8,12,2.306552
Kelantan,2019,8,13,28.230426
Kelantan,2019,8,14,70.308114
Kelantan,2019,8,15,42.266024
Kelantan,2019,8,16,1.17929
Kelantan,2019,8,17,0.085558
Kelantan,2019,8,18,0.091379
Kelantan,2019,8,19,0.014016
Kelantan,2019,8,20,0.041886
Kelantan,2019,8,21,0.051744
Kelantan,2019,8,22,0.008844
Kelantan,2019,8,23,0.006085
Kelantan,2019,8,24,0.013692
Kelantan,2019,8,25,0.0086
Kelantan,2019,8,26,0.011582
Kelantan,2019,8,27,0.005436
Kelantan,2019,8,28,0.06426
Kelantan,2019,8,29,0.057343
Kelantan,2019,8,30,0.311156
Kelantan,2019,8,31,0.605761
Kelantan,2019,9,1,1.329757
Kelantan,2019,9,2,6.792657
Kelantan,2019,9,3,14.581481
Kelantan,2019,9,4,6.81497
Kelantan,2019,9,5,5.438621
Kelantan,2019,9,6,5.069168
Kelantan,2019,9,7,6.645132
Kelantan,2019,9,8,22.240406
Kelantan,2019,9,9,49.480467
Kelantan,2019,9,10,17.485294
Kelantan,2019,9,11,14.285619
Kelantan,2019,9,12,2.061927
Kelantan,2019,9,13,0.164848
Kelantan,2019,9,14,1.845375
Kelantan,2019,9,15,4.294929
Kelantan,2019,9,16,1.119108
Kelantan,2019,9,17,0.460811
Kelantan,2019,9,18,0.076633
Kelantan,2019,9,19,0.054787
Kelantan,2019,9,20,0.111379
Kelantan,2019,9,21,0.261258
Kelantan,2019,9,22,2.515984
Kelantan,2019,9,23,2.521785
Kelantan,2019,9,24,1.026836
Kelantan,2019,9,25,0.528235
Kelantan,2019,9,26,0.903103
Kelantan,2019,9,27,1.311095
Kelantan,2019,9,28,2.676572
Kelantan,2019,9,29,2.503367
Kelantan,2019,9,30,1.257262
Kelantan,2019,10,1,1.537343
Kelantan,2019,10,2,3.58217
Kelantan,2019,10,3,12.879473
Kelantan,2019,10,4,67.21503
Kelantan,2019,10,5,34.95432
Kelantan,2019,10,6,15.03714
Kelantan,2019,10,7,14.97288
Kelantan,2019,10,8,10.274726
Kelantan,2019,10,9,4.507728
Kelantan,2019,10,10,0.574219
Kelantan,2019,10,11,0.327059
Kelantan,2019,10,12,0.212353
Kelantan,2019,10,13,0.255822
Kelantan,2019,10,14,0.076694
Kelantan,2019,10,15,0.016105
Kelantan,2019,10,16,0.000994
Kelantan,2019,10,17,0.00146
Kelantan,2019,10,18,0.023002
Kelantan,2019,10,19,0.720101
Kelantan,2019,10,20,0.176511
Kelantan,2019,10,21,0.545822
Kelantan,2019,10,22,1.009006
Kelantan,2019,10,23,0.439533
Kelantan,2019,10,24,0.441805
Kelantan,2019,10,25,0.404341
Kelantan,2019,10,26,0.118174
Kelantan,2019,10,27,0.166146
Kelantan,2019,10,28,0.042434
Kelantan,2019,10,29,0.056937
Kelantan,2019,10,30,0.025355
Kelantan,2019,10,31,0.013529
Kelantan,2019,11,1,0.011197
Kelantan,2019,11,2,0.09929
Kelantan,2019,11,3,1.587383
Kelantan,2019,11,4,0.556146
Kelantan,2019,11,5,0.930771
Kelantan,2019,11,6,2.031034
Kelantan,2019,11,7,3.587911
Kelantan,2019,11,8,3.703347
Kelantan,2019,11,9,0.557748
Kelantan,2019,11,10,18.398215
Kelantan,2019,11,11,38.740751
Kelantan,2019,11,12,45.117931
Kelantan,2019,11,13,24.085335
Kelantan,2019,11,14,20.223631
Kelantan,2019,11,15,4.513834
Kelantan,2019,11,16,5.51215
Kelantan,2019,11,17,4.695416
Kelantan,2019,11,18,5.375842
Kelantan,2019,11,19,19.849757
Kelantan,2019,11,20,7.168884
Kelantan,2019,11,21,4.740609
Kelantan,2019,11,22,15.408763
Kelantan,2019,11,23,8.699412
Kelantan,2019,11,24,0.899574
Kelantan,2019,11,25,3.34002
Kelantan,2019,11,26,3.155619
Kelantan,2019,11,27,3.117363
Kelantan,2019,11,28,2.627059
Kelantan,2019,11,29,1.96927
Kelantan,2019,11,30,0.755862
Kelantan,2019,12,1,0.850548
Kelantan,2019,12,2,0.812211
Kelantan,2019,12,3,0.561724
Kelantan,2019,12,4,1.441907
Kelantan,2019,12,5,7.969493
Kelantan,2019,12,6,10.047627
Kelantan,2019,12,7,3.889696
Kelantan,2019,12,8,1.330446
Kelantan,2019,12,9,13.081501
Kelantan,2019,12,10,7.759919
Kelantan,2019,12,11,4.195355
Kelantan,2019,12,12,17.775558
Kelantan,2019,12,13,14.801095
Kelantan,2019,12,14,31.760081
Kelantan,2019,12,15,41.624584
Kelantan,2019,12,16,64.863773
Kelantan,2019,12,17,61.652515
Kelantan,2019,12,18,5.807404
Kelantan,2019,12,19,19.381339
Kelantan,2019,12,20,18.247059
Kelantan,2019,12,21,4.730325
Kelantan,2019,12,22,1.578925
Kelantan,2019,12,23,1.492049
Kelantan,2019,12,24,1.586085
Kelantan,2019,12,25,1.348114
Kelantan,2019,12,26,1.466349
Kelantan,2019,12,27,2.596755
Kelantan,2019,12,28,1.069635
Kelantan,2019,12,29,0.451542
Kelantan,2019,12,30,0.291298
Kelantan,2019,12,31,0.357505
Kelantan,2020,1,1,0.381481
Kelantan,2020,1,2,0.278479
Kelantan,2020,1,3,0.957525
Kelantan,2020,1,4,3.094544
Kelantan,2020,1,5,6.589087
Kelantan,2020,1,6,8.806024
Kelantan,2020,1,7,5.812799
Kelantan,2020,1,8,4.440426
Kelantan,2020,1,9,1.843935
Kelantan,2020,1,10,1.460771
Kelantan,2020,1,11,1.244909
Kelantan,2020,1,12,0.335558
Kelantan,2020,1,13,2.548884
Kelantan,2020,1,14,5.290365
Kelantan,2020,1,15,5.098884
Kelantan,2020,1,16,3.272414
Kelantan,2020,1,17,6.045456
Kelantan,2020,1,18,6.149635
Kelantan,2020,1,19,1.33789
Kelantan,2020,1,20,1.537221
Kelantan,2020,1,21,1.516572
Kelantan,2020,1,22,0.815558
Kelantan,2020,1,23,0.538945
Kelantan,2020,1,24,0.481339
Kelantan,2020,1,25,1.05359
Kelantan,2020,1,26,1.724868
Kelantan,2020,1,27,3.59712
Kelantan,2020,1,28,4.879716
Kelantan,2020,1,29,3.412596
Kelantan,2020,1,30,1.607302
Kelantan,2020,1,31,1.227241
Kelantan,2020,2,1,0.906836
Kelantan,2020,2,2,1.042901
Kelantan,2020,2,3,0.455822
Kelantan,2020,2,4,0.310669
Kelantan,2020,2,5,0.358195
Kelantan,2020,2,6,0.253083
Kelantan,2020,2,7,0.779493
Kelantan,2020,2,8,8.41357
Kelantan,2020,2,9,5.314888
Kelantan,2020,2,10,4.782982
Kelantan,2020,2,11,7.57146
Kelantan,2020,2,12,3.007728
Kelantan,2020,2,13,1.569026
Kelantan,2020,2,14,0.376166
Kelantan,2020,2,15,0.38002
Kelantan,2020,2,16,0.63432
Kelantan,2020,2,17,0.563124
Kelantan,2020,2,18,0.747769
Kelantan,2020,2,19,1.052718
Kelantan,2020,2,20,0.778884
Kelantan,2020,2,21,0.466917
Kelantan,2020,2,22,1.104178
Kelantan,2020,2,23,1.342211
Kelantan,2020,2,24,0.474097
Kelantan,2020,2,25,0.096024
Kelantan,2020,2,26,0.07357
Kelantan,2020,2,27,0.073834
Kelantan,2020,2,28,0.109533
Kelantan,2020,2,29,0.098134
Kelantan,2020,3,1,0.099959
Kelantan,2020,3,2,0.272637
Kelantan,2020,3,3,1.78568
Kelantan,2020,3,4,9.270974
Kelantan,2020,3,5,21.94789
Kelantan,2020,3,6,34.085984
Kelantan,2020,3,7,28.523732
Kelantan,2020,3,8,2.780264
Kelantan,2020,3,9,0.20927
Kelantan,2020,3,10,0.225233
Kelantan,2020,3,11,0.27714
Kelantan,2020,3,12,0.216227
Kelantan,2020,3,13,0.092475
Kelantan,2020,3,14,0.206471
Kelantan,2020,3,15,0.667444
Kelantan,2020,3,16,1.741988
Kelantan,2020,3,17,2.900101
Kelantan,2020,3,18,2.316471
Kelantan,2020,3,19,1.336897
Kelantan,2020,3,20,0.661136
Kelantan,2020,3,21,0.834929
Kelantan,2020,3,22,0.663529
Kelantan,2020,3,23,2.868235
Kelantan,2020,3,24,1.40856
Kelantan,2020,3,25,2.324057
Kelantan,2020,3,26,3.863813
Kelantan,2020,3,27,3.213773
Kelantan,2020,3,28,0.642434
Kelantan,2020,3,29,0.146653
Kelantan,2020,3,30,0.055578
Kelantan,2020,3,31,0.029087
Kelantan,2020,4,1,0.129757
Kelantan,2020,4,2,0.252495
Kelantan,2020,4,3,1.05501
Kelantan,2020,4,4,7.250933
Kelantan,2020,4,5,0.464239
Kelantan,2020,4,6,0.111379
Kelantan,2020,4,7,0.078174
Kelantan,2020,4,8,0.851481
Kelantan,2020,4,9,1.158702
Kelantan,2020,4,10,1.176714
Kelantan,2020,4,11,0.920203
Kelantan,2020,4,12,0.783753
Kelantan,2020,4,13,0.068925
Kelantan,2020,4,14,0.053225
Kelantan,2020,4,15,0.188134
Kelantan,2020,4,16,0.526755
Kelantan,2020,4,17,0.317383
Kelantan,2020,4,18,1.124503
Kelantan,2020,4,19,7.968783
Kelantan,2020,4,20,2.067627
Kelantan,2020,4,21,0.254016
Kelantan,2020,4,22,0.126775
Kelantan,2020,4,23,2.565538
Kelantan,2020,4,24,1.084422
Kelantan,2020,4,25,0.046876
Kelantan,2020,4,26,0.066673
Kelantan,2020,4,27,0.174523
Kelantan,2020,4,28,0.809757
Kelantan,2020,4,29,1.236734
Kelantan,2020,4,30,1.741866
Kelantan,2020,5,1,0.675436
Kelantan,2020,5,2,0.180101
Kelantan,2020,5,3,0.116714
Kelantan,2020,5,4,0.169797
Kelantan,2020,5,5,0.352718
Kelantan,2020,5,6,0.129412
Kelantan,2020,5,7,0.706471
Kelantan,2020,5,8,0.364625
Kelantan,2020,5,9,0.218235
Kelantan,2020,5,10,1.541359
Kelantan,2020,5,11,2.988479
Kelantan,2020,5,12,2.779777
Kelantan,2020,5,13,0.995842
Kelantan,2020,5,14,0.024118
Kelantan,2020,5,15,0.622394
Kelantan,2020,5,16,0.88716
Kelantan,2020,5,17,0.320751
Kelantan,2020,5,18,0.505355
