State,Year,Month,Day,Rainfall (mm)
Kelantan,2020,6,2,0.01
Kelantan,2020,6,3,0.00
Kelantan,2020,6,4,0.00
Kelantan,2020,6,5,0.05
Kelantan,2020,6,6,0.54
Kelantan,2020,6,7,0.17
Kelantan,2020,6,8,1.31
Kelantan,2020,6,9,3.05
Kelantan,2020,6,10,14.54
Kelantan,2020,6,11,6.10
Kelantan,2020,6,12,22.88
Kelantan,2020,6,13,16.09
Kelantan,2020,6,14,1.43
Kelantan,2020,6,15,0.02
Kelantan,2020,6,16,0.01
Kelantan,2020,6,17,0.00
Kelantan,2020,6,18,0.02
Kelantan,2020,6,19,2.09
Kelantan,2020,6,20,0.63
Kelantan,2020,6,21,0.13
Kelantan,2020,6,22,0.17
Kelantan,2020,6,23,0.07
Kelantan,2020,6,24,0.41
Kelantan,2020,6,25,0.00
Kelantan,2020,6,26,0.00
Kelantan,2020,6,27,0.00
Kelantan,2020,6,28,0.00
Kelantan,2020,6,29,0.00
Kelantan,2020,6,30,2.40
Kelantan,2020,7,1,49.13
Kelantan,2020,7,2,19.24
Kelantan,2020,7,3,11.51
Kelantan,2020,7,4,1.58
Kelantan,2020,7,5,1.04
Kelantan,2020,7,6,4.24
Kelantan,2020,7,7,4.12
Kelantan,2020,7,8,1.32
Kelantan,2020,7,9,4.39
Kelantan,2020,7,10,0.40
Kelantan,2020,7,11,0.06
Kelantan,2020,7,12,0.01
Kelantan,2020,7,13,0.01
Kelantan,2020,7,14,0.16
Kelantan,2020,7,15,0.81
Kelantan,2020,7,16,2.03
Kelantan,2020,7,17,4.00
Kelantan,2020,7,18,4.68
Kelantan,2020,7,19,0.00
Kelantan,2020,7,20,0.37
Kelantan,2020,7,21,0.06
Kelantan,2020,7,22,0.09
Kelantan,2020,7,23,4.48
Kelantan,2020,7,24,0.59
Kelantan,2020,7,25,11.01
Kelantan,2020,7,26,9.80
Kelantan,2020,7,27,1.46
Kelantan,2020,7,28,2.28
Kelantan,2020,7,29,7.99
Kelantan,2020,7,30,1.11
Kelantan,2020,7,31,1.21
Kelantan,2020,8,1,1.01
Kelantan,2020,8,2,1.00
Kelantan,2020,8,3,0.55
Kelantan,2020,8,4,0.13
Kelantan,2020,8,5,0.01
Kelantan,2020,8,6,0.00
Kelantan,2020,8,7,0.74
Kelantan,2020,8,8,0.31
Kelantan,2020,8,9,0.53
Kelantan,2020,8,10,0.01
Kelantan,2020,8,11,0.36
Kelantan,2020,8,12,0.01
Kelantan,2020,8,13,0.00
Kelantan,2020,8,14,0.00
Kelantan,2020,8,15,0.00
Kelantan,2020,8,16,0.00
Kelantan,2020,8,17,0.01
Kelantan,2020,8,18,0.14
Kelantan,2020,8,19,0.27
Kelantan,2020,8,20,0.25
Kelantan,2020,8,21,0.04
Kelantan,2020,8,22,0.01
Kelantan,2020,8,23,0.72
Kelantan,2020,8,24,7.04
Kelantan,2020,8,25,4.64
Kelantan,2020,8,26,7.05
Kelantan,2020,8,27,37.69
Kelantan,2020,8,28,64.34
Kelantan,2020,8,29,33.51
Kelantan,2020,8,30,0.89
Kelantan,2020,8,31,0.01
Kelantan,2020,9,1,0.14
Kelantan,2020,9,2,3.62
Kelantan,2020,9,3,8.94
Kelantan,2020,9,4,10.41
Kelantan,2020,9,5,10.73
Kelantan,2020,9,6,6.28
Kelantan,2020,9,7,2.49
Kelantan,2020,9,8,1.65
Kelantan,2020,9,9,1.61
Kelantan,2020,9,10,0.22
Kelantan,2020,9,11,2.84
Kelantan,2020,9,12,0.36
Kelantan,2020,9,13,0.55
Kelantan,2020,9,14,2.83
Kelantan,2020,9,15,0.08
Kelantan,2020,9,16,0.04
Kelantan,2020,9,17,1.48
Kelantan,2020,9,18,32.38
Kelantan,2020,9,19,23.70
Kelantan,2020,9,20,0.77
Kelantan,2020,9,21,3.40
Kelantan,2020,9,22,8.56
Kelantan,2020,9,23,23.60
Kelantan,2020,9,24,9.43
Kelantan,2020,9,25,16.69
Kelantan,2020,9,26,15.30
Kelantan,2020,9,27,4.72
Kelantan,2020,9,28,0.75
Kelantan,2020,9,29,0.77
Kelantan,2020,9,30,0.25
Kelantan,2020,10,1,1.92
Kelantan,2020,10,2,1.51
Kelantan,2020,10,3,4.38
Kelantan,2020,10,4,0.60
Kelantan,2020,10,5,2.93
Kelantan,2020,10,6,12.47
Kelantan,2020,10,7,23.08
Kelantan,2020,10,8,39.30
Kelantan,2020,10,9,19.16
Kelantan,2020,10,10,29.31
Kelantan,2020,10,11,18.82
Kelantan,2020,10,12,5.11
Kelantan,2020,10,13,0.50
Kelantan,2020,10,14,0.35
Kelantan,2020,10,15,1.74
Kelantan,2020,10,16,0.05
Kelantan,2020,10,17,4.32
Kelantan,2020,10,18,46.29
Kelantan,2020,10,19,2.00
Kelantan,2020,10,20,0.31
Kelantan,2020,10,21,3.85
Kelantan,2020,10,22,6.20
Kelantan,2020,10,23,2.08
Kelantan,2020,10,24,1.48
Kelantan,2020,10,25,1.23
Kelantan,2020,10,26,5.84
Kelantan,2020,10,27,10.69
Kelantan,2020,10,28,3.68
Kelantan,2020,10,29,0.88
Kelantan,2020,10,30,1.56
Kelantan,2020,10,31,0.60
Kelantan,2020,11,1,0.23
Kelantan,2020,11,2,0.73
Kelantan,2020,11,3,3.71
Kelantan,2020,11,4,4.11
Kelantan,2020,11,5,0.63
Kelantan,2020,11,6,0.39
Kelantan,2020,11,7,0.71
Kelantan,2020,11,8,4.50
Kelantan,2020,11,9,3.54
Kelantan,2020,11,10,21.17
Kelantan,2020,11,11,47.01
Kelantan,2020,11,12,20.04
Kelantan,2020,11,13,23.50
Kelantan,2020,11,14,21.35
Kelantan,2020,11,15,17.98
Kelantan,2020,11,16,7.67
Kelantan,2020,11,17,78.26
Kelantan,2020,11,18,59.14
Kelantan,2020,11,19,3.48
Kelantan,2020,11,20,22.60
Kelantan,2020,11,21,14.83
Kelantan,2020,11,22,3.34
Kelantan,2020,11,23,0.64
Kelantan,2020,11,24,35.37
Kelantan,2020,11,25,23.86
Kelantan,2020,11,26,6.88
Kelantan,2020,11,27,2.80
Kelantan,2020,11,28,4.80
Kelantan,2020,11,29,29.88
Kelantan,2020,11,30,32.49
Kelantan,2020,12,1,15.68
Kelantan,2020,12,2,43.24
Kelantan,2020,12,3,10.36
Kelantan,2020,12,4,8.26
Kelantan,2020,12,5,134.84
Kelantan,2020,12,6,48.79
Kelantan,2020,12,7,19.77
Kelantan,2020,12,8,20.82
Kelantan,2020,12,9,29.26
Kelantan,2020,12,10,14.65
Kelantan,2020,12,11,11.96
Kelantan,2020,12,12,2.64
Kelantan,2020,12,13,2.21
Kelantan,2020,12,14,0.98
Kelantan,2020,12,15,7.74
Kelantan,2020,12,16,20.04
Kelantan,2020,12,17,20.94
Kelantan,2020,12,18,12.23
Kelantan,2020,12,19,30.88
Kelantan,2020,12,20,24.65
Kelantan,2020,12,21,29.71
Kelantan,2020,12,22,73.97
Kelantan,2020,12,23,50.58
Kelantan,2020,12,24,6.19
Kelantan,2020,12,25,4.99
Kelantan,2020,12,26,7.25
Kelantan,2020,12,27,4.17
Kelantan,2020,12,28,7.94
Kelantan,2020,12,29,2.81
Kelantan,2020,12,30,1.14
Kelantan,2020,12,31,1.77
Melaka,2020,1,1,0.08
Melaka,2020,1,2,0.19
Melaka,2020,1,3,0.00
Melaka,2020,1,4,0.00
Melaka,2020,1,5,0.00
Melaka,2020,1,6,0.00
Melaka,2020,1,7,0.00
Melaka,2020,1,8,0.00
Melaka,2020,1,9,1.40
Melaka,2020,1,10,3.28
Melaka,2020,1,11,0.03
Melaka,2020,1,12,0.00
Melaka,2020,1,13,0.00
Melaka,2020,1,14,0.00
Melaka,2020,1,15,0.00
Melaka,2020,1,16,0.00
Melaka,2020,1,17,0.00
Melaka,2020,1,18,0.00
Melaka,2020,1,19,0.03
Melaka,2020,1,20,0.01
Melaka,2020,1,21,0.00
Melaka,2020,1,22,0.00
Melaka,2020,1,23,0.00
Melaka,2020,1,24,0.00
Melaka,2020,1,25,0.87
Melaka,2020,1,26,0.00
Melaka,2020,1,27,0.00
Melaka,2020,1,28,0.01
Melaka,2020,1,29,0.00
Melaka,2020,1,30,0.00
Melaka,2020,1,31,0.00
Melaka,2020,2,1,0.00
Melaka,2020,2,2,0.00
Melaka,2020,2,3,0.00
Melaka,2020,2,4,0.00
Melaka,2020,2,5,0.00
Melaka,2020,2,6,0.01
Melaka,2020,2,7,0.00
Melaka,2020,2,8,0.00
Melaka,2020,2,9,0.00
Melaka,2020,2,10,0.01
Melaka,2020,2,11,0.03
Melaka,2020,2,12,7.08
Melaka,2020,2,13,10.19
Melaka,2020,2,14,0.05
Melaka,2020,2,15,0.11
Melaka,2020,2,16,0.43
Melaka,2020,2,17,0.12
Melaka,2020,2,18,2.77
Melaka,2020,2,19,0.39
Melaka,2020,2,20,0.81
Melaka,2020,2,21,0.32
Melaka,2020,2,22,0.06
Melaka,2020,2,23,0.05
Melaka,2020,2,24,0.00
Melaka,2020,2,25,0.00
Melaka,2020,2,26,0.01
Melaka,2020,2,27,0.02
Melaka,2020,2,28,0.25
Melaka,2020,2,29,0.01
Melaka,2020,3,1,0.01
Melaka,2020,3,2,0.01
Melaka,2020,3,3,0.01
Melaka,2020,3,4,0.01
Melaka,2020,3,5,0.00
Melaka,2020,3,6,0.00
Melaka,2020,3,7,0.00
Melaka,2020,3,8,0.00
Melaka,2020,3,9,0.01
Melaka,2020,3,10,0.00
Melaka,2020,3,11,0.00
Melaka,2020,3,12,0.00
Melaka,2020,3,13,0.04
Melaka,2020,3,14,0.00
Melaka,2020,3,15,0.00
Melaka,2020,3,16,0.00
Melaka,2020,3,17,10.02
Melaka,2020,3,18,24.53
Melaka,2020,3,19,3.54
Melaka,2020,3,20,1.66
Melaka,2020,3,21,19.36
Melaka,2020,3,22,12.28
Melaka,2020,3,23,1.19
Melaka,2020,3,24,4.18
Melaka,2020,3,25,6.22
Melaka,2020,3,26,3.76
Melaka,2020,3,27,3.07
Melaka,2020,3,28,5.84
Melaka,2020,3,29,0.40
Melaka,2020,3,30,6.19
Melaka,2020,3,31,5.71
Melaka,2020,4,1,1.06
Melaka,2020,4,2,0.03
Melaka,2020,4,3,0.00
Melaka,2020,4,4,0.01
Melaka,2020,4,5,0.01
Melaka,2020,4,6,0.01
Melaka,2020,4,7,0.00
Melaka,2020,4,8,0.01
Melaka,2020,4,9,0.31
Melaka,2020,4,10,0.00
Melaka,2020,4,11,0.00
Melaka,2020,4,12,0.00
Melaka,2020,4,13,0.77
Melaka,2020,4,14,0.00
Melaka,2020,4,15,0.00
Melaka,2020,4,16,0.00
Melaka,2020,4,17,0.00
Melaka,2020,4,18,0.06
Melaka,2020,4,19,0.01
Melaka,2020,4,20,0.00
Melaka,2020,4,21,0.23
Melaka,2020,4,22,0.00
Melaka,2020,4,23,0.00
Melaka,2020,4,24,0.00
Melaka,2020,4,25,0.00
Melaka,2020,4,26,0.02
Melaka,2020,4,27,0.07
Melaka,2020,4,28,0.09
Melaka,2020,4,29,0.39
Melaka,2020,4,30,0.48
Melaka,2020,5,1,0.30
Melaka,2020,5,2,0.00
Melaka,2020,5,3,0.00
Melaka,2020,5,4,4.74
Melaka,2020,5,5,0.42
Melaka,2020,5,6,0.17
Melaka,2020,5,7,0.32
Melaka,2020,5,8,0.68
Melaka,2020,5,9,0.59
Melaka,2020,5,10,1.01
Melaka,2020,5,11,2.39
Melaka,2020,5,12,0.38
Melaka,2020,5,13,0.00
Melaka,2020,5,14,0.01
Melaka,2020,5,15,0.00
Melaka,2020,5,16,0.00
Melaka,2020,5,17,0.00
Melaka,2020,5,18,0.00
Melaka,2020,5,19,0.00
Melaka,2020,5,20,0.00
Melaka,2020,5,21,0.00
Melaka,2020,5,22,0.00
Melaka,2020,5,23,0.00
Melaka,2020,5,24,0.00
Melaka,2020,5,25,0.00
Melaka,2020,5,26,0.00
Melaka,2020,5,27,0.00
Melaka,2020,5,28,0.00
Melaka,2020,5,29,0.00
Melaka,2020,5,30,0.00
Melaka,2020,5,31,0.00
Melaka,2020,6,1,0.00
Melaka,2020,6,2,0.00
Melaka,2020,6,3,0.00
Melaka,2020,6,4,0.00
Melaka,2020,6,5,0.00
Melaka,2020,6,6,0.00
Melaka,2020,6,7,0.00
Melaka,2020,6,8,0.00
Melaka,2020,6,9,0.00
Melaka,2020,6,10,0.00
Melaka,2020,6,11,0.00
Melaka,2020,6,12,0.00
Melaka,2020,6,13,0.00
Melaka,2020,6,14,0.00
Melaka,2020,6,15,0.00
Melaka,2020,6,16,0.00
Melaka,2020,6,17,0.00
Melaka,2020,6,18,0.00
Melaka,2020,6,19,0.00
Melaka,2020,6,20,0.00
Melaka,2020,6,21,0.00
Melaka,2020,6,22,0.00
Melaka,2020,6,23,0.00
Melaka,2020,6,24,0.00
Melaka,2020,6,25,0.00
Melaka,2020,6,26,0.00
Melaka,2020,6,27,0.00
Melaka,2020,6,28,0.00
Melaka,2020,6,29,0.00
Melaka,2020,6,30,0.00
Melaka,2020,7,1,0.47
Melaka,2020,7,2,0.02
Melaka,2020,7,3,0.00
Melaka,2020,7,4,0.00
Melaka,2020,7,5,0.00
Melaka,2020,7,6,0.00
Melaka,2020,7,7,0.00
Melaka,2020,7,8,0.00
Melaka,2020,7,9,0.00
Melaka,2020,7,10,0.00
Melaka,2020,7,11,0.00
Melaka,2020,7,12,0.00
Melaka,2020,7,13,0.00
Melaka,2020,7,14,0.00
Melaka,2020,7,15,0.00
Melaka,2020,7,16,0.00
Melaka,2020,7,17,0.01
Melaka,2020,7,18,0.36
Melaka,2020,7,19,0.00
Melaka,2020,7,20,0.00
Melaka,2020,7,21,0.00
Melaka,2020,7,22,0.37
Melaka,2020,7,23,0.00
Melaka,2020,7,24,0.00
Melaka,2020,7,25,0.00
Melaka,2020,7,26,0.00
Melaka,2020,7,27,0.00
Melaka,2020,7,28,0.00
Melaka,2020,7,29,0.00
Melaka,2020,7,30,0.00
Melaka,2020,7,31,0.00
Melaka,2020,8,1,0.00
Melaka,2020,8,2,0.00
Melaka,2020,8,3,0.00
Melaka,2020,8,4,0.00
Melaka,2020,8,5,0.00
Melaka,2020,8,6,5.83
Melaka,2020,8,7,0.00
Melaka,2020,8,8,0.00
Melaka,2020,8,9,0.03
Melaka,2020,8,10,0.00
Melaka,2020,8,11,0.00
Melaka,2020,8,12,0.00
Melaka,2020,8,13,0.00
Melaka,2020,8,14,0.00
Melaka,2020,8,15,0.00
Melaka,2020,8,16,0.00
Melaka,2020,8,17,0.00
Melaka,2020,8,18,0.00
Melaka,2020,8,19,0.00
Melaka,2020,8,20,0.00
Melaka,2020,8,21,0.00
Melaka,2020,8,22,0.00
Melaka,2020,8,23,0.01
Melaka,2020,8,24,0.00
Melaka,2020,8,25,0.01
Melaka,2020,8,26,0.00
Melaka,2020,8,27,0.00
Melaka,2020,8,28,0.00
Melaka,2020,8,29,0.00
Melaka,2020,8,30,0.00
Melaka,2020,8,31,0.00
Melaka,2020,9,1,0.22
Melaka,2020,9,2,0.46
Melaka,2020,9,3,0.00
Melaka,2020,9,4,8.54
Melaka,2020,9,5,0.37
Melaka,2020,9,6,0.00
Melaka,2020,9,7,0.00
Melaka,2020,9,8,0.00
Melaka,2020,9,9,0.00
Melaka,2020,9,10,0.00
Melaka,2020,9,11,0.00
Melaka,2020,9,12,0.00
Melaka,2020,9,13,0.00
Melaka,2020,9,14,0.00
Melaka,2020,9,15,0.74
Melaka,2020,9,16,0.02
Melaka,2020,9,17,0.12
Melaka,2020,9,18,1.77
Melaka,2020,9,19,63.25
Melaka,2020,9,20,0.10
Melaka,2020,9,21,11.58
Melaka,2020,9,22,128.10
Melaka,2020,9,23,39.72
Melaka,2020,9,24,17.62
Melaka,2020,9,25,4.11
Melaka,2020,9,26,19.85
Melaka,2020,9,27,12.82
Melaka,2020,9,28,0.00
Melaka,2020,9,29,0.41
Melaka,2020,9,30,0.00
Melaka,2020,10,1,0.00
Melaka,2020,10,2,0.00
Melaka,2020,10,3,0.17
Melaka,2020,10,4,0.53
Melaka,2020,10,5,0.05
Melaka,2020,10,6,12.06
Melaka,2020,10,7,34.59
Melaka,2020,10,8,53.75
Melaka,2020,10,9,80.34
Melaka,2020,10,10,0.94
Melaka,2020,10,11,0.25
Melaka,2020,10,12,0.00
Melaka,2020,10,13,0.00
Melaka,2020,10,14,0.00
Melaka,2020,10,15,0.21
Melaka,2020,10,16,1.52
Melaka,2020,10,17,0.08
Melaka,2020,10,18,0.00
Melaka,2020,10,19,29.22
Melaka,2020,10,20,0.00
Melaka,2020,10,21,6.15
Melaka,2020,10,22,1.65
Melaka,2020,10,23,0.01
Melaka,2020,10,24,5.97
Melaka,2020,10,25,0.69
Melaka,2020,10,26,0.03
Melaka,2020,10,27,0.00
Melaka,2020,10,28,0.00
Melaka,2020,10,29,0.00
Melaka,2020,10,30,0.00
Melaka,2020,10,31,0.98
Melaka,2020,11,1,0.17
Melaka,2020,11,2,0.07
Melaka,2020,11,3,1.40
Melaka,2020,11,4,1.06
Melaka,2020,11,5,0.55
Melaka,2020,11,6,0.00
Melaka,2020,11,7,0.00
Melaka,2020,11,8,13.34
Melaka,2020,11,9,4.32
Melaka,2020,11,10,0.36
Melaka,2020,11,11,0.01
Melaka,2020,11,12,0.00
Melaka,2020,11,13,0.25
Melaka,2020,11,14,0.15
Melaka,2020,11,15,6.99
Melaka,2020,11,16,24.50
Melaka,2020,11,17,3.02
Melaka,2020,11,18,0.10
Melaka,2020,11,19,6.90
Melaka,2020,11,20,49.23
Melaka,2020,11,21,8.23
Melaka,2020,11,22,3.98
Melaka,2020,11,23,0.01
Melaka,2020,11,24,0.33
Melaka,2020,11,25,3.31
Melaka,2020,11,26,1.87
Melaka,2020,11,27,0.00
Melaka,2020,11,28,0.16
Melaka,2020,11,29,2.35
Melaka,2020,11,30,0.38
Melaka,2020,12,1,1.26
Melaka,2020,12,2,0.68
Melaka,2020,12,3,10.15
Melaka,2020,12,4,6.40
Melaka,2020,12,5,5.18
Melaka,2020,12,6,16.59
Melaka,2020,12,7,15.94
Melaka,2020,12,8,6.89
Melaka,2020,12,9,2.76
Melaka,2020,12,10,3.85
Melaka,2020,12,11,3.92
Melaka,2020,12,12,5.24
Melaka,2020,12,13,1.73
Melaka,2020,12,14,0.27
Melaka,2020,12,15,0.09
Melaka,2020,12,16,5.43
Melaka,2020,12,17,19.14
Melaka,2020,12,18,22.74
Melaka,2020,12,19,15.54
Melaka,2020,12,20,2.54
Melaka,2020,12,21,1.53
Melaka,2020,12,22,7.46
Melaka,2020,12,23,7.07
Melaka,2020,12,24,9.81
Melaka,2020,12,25,4.98
Melaka,2020,12,26,2.88
Melaka,2020,12,27,0.93
Melaka,2020,12,28,5.12
Melaka,2020,12,29,4.59
Melaka,2020,12,30,0.24
Melaka,2020,12,31,0.06
NSembilan,2020,1,1,0.28
NSembilan,2020,1,2,0.83
NSembilan,2020,1,3,0.10
NSembilan,2020,1,4,0.03
NSembilan,2020,1,5,0.02
NSembilan,2020,1,6,0.05
NSembilan,2020,1,7,0.06
NSembilan,2020,1,8,0.06
NSembilan,2020,1,9,2.00
NSembilan,2020,1,10,3.56
NSembilan,2020,1,11,0.40
NSembilan,2020,1,12,0.10
NSembilan,2020,1,13,0.10
NSembilan,2020,1,14,0.13
NSembilan,2020,1,15,0.13
NSembilan,2020,1,16,0.08
NSembilan,2020,1,17,0.20
NSembilan,2020,1,18,0.07
NSembilan,2020,1,19,0.19
NSembilan,2020,1,20,0.30
NSembilan,2020,1,21,0.15
NSembilan,2020,1,22,0.07
NSembilan,2020,1,23,0.09
NSembilan,2020,1,24,0.07
NSembilan,2020,1,25,1.09
NSembilan,2020,1,26,0.04
NSembilan,2020,1,27,0.12
NSembilan,2020,1,28,0.19
NSembilan,2020,1,29,0.10
NSembilan,2020,1,30,0.08
NSembilan,2020,1,31,0.06
NSembilan,2020,2,1,0.12
NSembilan,2020,2,2,0.21
NSembilan,2020,2,3,0.10
NSembilan,2020,2,4,0.05
NSembilan,2020,2,5,0.04
NSembilan,2020,2,6,0.16
NSembilan,2020,2,7,0.05
NSembilan,2020,2,8,0.13
NSembilan,2020,2,9,0.13
NSembilan,2020,2,10,0.09
NSembilan,2020,2,11,0.20
NSembilan,2020,2,12,14.87
NSembilan,2020,2,13,14.36
NSembilan,2020,2,14,0.26
NSembilan,2020,2,15,0.90
NSembilan,2020,2,16,0.75
NSembilan,2020,2,17,0.91
NSembilan,2020,2,18,11.56
NSembilan,2020,2,19,4.54
NSembilan,2020,2,20,1.94
NSembilan,2020,2,21,2.63
NSembilan,2020,2,22,0.66
NSembilan,2020,2,23,0.27
NSembilan,2020,2,24,0.13
NSembilan,2020,2,25,0.12
NSembilan,2020,2,26,0.16
NSembilan,2020,2,27,0.17
NSembilan,2020,2,28,0.27
NSembilan,2020,2,29,0.15
NSembilan,2020,3,1,0.12
NSembilan,2020,3,2,0.11
NSembilan,2020,3,3,0.11
NSembilan,2020,3,4,0.12
NSembilan,2020,3,5,0.03
NSembilan,2020,3,6,0.40
NSembilan,2020,3,7,0.05
NSembilan,2020,3,8,0.04
NSembilan,2020,3,9,0.11
NSembilan,2020,3,10,0.13
NSembilan,2020,3,11,0.06
NSembilan,2020,3,12,2.34
NSembilan,2020,3,13,1.01
NSembilan,2020,3,14,0.00
NSembilan,2020,3,15,0.01
NSembilan,2020,3,16,0.04
NSembilan,2020,3,17,2.25
NSembilan,2020,3,18,16.33
NSembilan,2020,3,19,6.64
NSembilan,2020,3,20,6.96
NSembilan,2020,3,21,16.83
NSembilan,2020,3,22,14.71
NSembilan,2020,3,23,1.15
NSembilan,2020,3,24,2.25
NSembilan,2020,3,25,3.89
NSembilan,2020,3,26,0.27
NSembilan,2020,3,27,0.97
NSembilan,2020,3,28,12.11
NSembilan,2020,3,29,0.74
NSembilan,2020,3,30,8.51
NSembilan,2020,3,31,19.80
NSembilan,2020,4,1,9.00
NSembilan,2020,4,2,4.80
NSembilan,2020,4,3,0.07
NSembilan,2020,4,4,0.05
NSembilan,2020,4,5,0.18
NSembilan,2020,4,6,0.13
NSembilan,2020,4,7,0.08
NSembilan,2020,4,8,0.67
NSembilan,2020,4,9,0.81
NSembilan,2020,4,10,0.16
NSembilan,2020,4,11,1.42
NSembilan,2020,4,12,8.49
NSembilan,2020,4,13,24.18
NSembilan,2020,4,14,2.63
NSembilan,2020,4,15,0.00
NSembilan,2020,4,16,0.01
NSembilan,2020,4,17,0.56
NSembilan,2020,4,18,0.06
NSembilan,2020,4,19,0.12
NSembilan,2020,4,20,0.29
NSembilan,2020,4,21,0.68
NSembilan,2020,4,22,0.00
NSembilan,2020,4,23,0.03
NSembilan,2020,4,24,0.04
NSembilan,2020,4,25,0.86
NSembilan,2020,4,26,0.36
NSembilan,2020,4,27,2.54
NSembilan,2020,4,28,17.78
NSembilan,2020,4,29,9.78
NSembilan,2020,4,30,5.76
NSembilan,2020,5,1,9.25
NSembilan,2020,5,2,6.56
NSembilan,2020,5,3,1.38
NSembilan,2020,5,4,1.24
NSembilan,2020,5,5,3.38
NSembilan,2020,5,6,3.05
NSembilan,2020,5,7,0.42
NSembilan,2020,5,8,0.54
NSembilan,2020,5,9,0.35
NSembilan,2020,5,10,0.54
NSembilan,2020,5,11,2.13
NSembilan,2020,5,12,4.02
NSembilan,2020,5,13,0.41
NSembilan,2020,5,14,0.14
NSembilan,2020,5,15,2.06
NSembilan,2020,5,16,0.06
NSembilan,2020,5,17,0.01
NSembilan,2020,5,18,0.93
NSembilan,2020,5,19,4.47
NSembilan,2020,5,20,12.27
NSembilan,2020,5,21,0.39
NSembilan,2020,5,22,0.18
NSembilan,2020,5,23,0.02
NSembilan,2020,5,24,0.69
NSembilan,2020,5,25,0.01
NSembilan,2020,5,26,0.00
NSembilan,2020,5,27,0.00
NSembilan,2020,5,28,0.00
NSembilan,2020,5,29,0.00
NSembilan,2020,5,30,0.00
NSembilan,2020,5,31,0.00
NSembilan,2020,6,1,0.01
NSembilan,2020,6,2,0.02
NSembilan,2020,6,3,0.00
NSembilan,2020,6,4,0.00
NSembilan,2020,6,5,0.12
NSembilan,2020,6,6,1.79
NSembilan,2020,6,7,1.15
NSembilan,2020,6,8,13.42
NSembilan,2020,6,9,0.24
NSembilan,2020,6,10,0.01
NSembilan,2020,6,11,1.56
NSembilan,2020,6,12,0.54
NSembilan,2020,6,13,0.00
NSembilan,2020,6,14,0.00
NSembilan,2020,6,15,0.00
NSembilan,2020,6,16,0.00
NSembilan,2020,6,17,0.01
NSembilan,2020,6,18,0.00
NSembilan,2020,6,19,0.00
NSembilan,2020,6,20,0.00
NSembilan,2020,6,21,0.00
NSembilan,2020,6,22,0.00
NSembilan,2020,6,23,0.03
NSembilan,2020,6,24,0.00
NSembilan,2020,6,25,0.01
NSembilan,2020,6,26,0.01
NSembilan,2020,6,27,0.00
NSembilan,2020,6,28,0.00
NSembilan,2020,6,29,0.01
NSembilan,2020,6,30,0.03
NSembilan,2020,7,1,8.28
NSembilan,2020,7,2,0.09
NSembilan,2020,7,3,0.00
NSembilan,2020,7,4,0.00
NSembilan,2020,7,5,2.00
NSembilan,2020,7,6,0.87
NSembilan,2020,7,7,0.33
NSembilan,2020,7,8,0.01
NSembilan,2020,7,9,0.00
NSembilan,2020,7,10,0.00
NSembilan,2020,7,11,0.00
NSembilan,2020,7,12,0.02
NSembilan,2020,7,13,0.01
NSembilan,2020,7,14,0.00
NSembilan,2020,7,15,0.12
NSembilan,2020,7,16,0.02
NSembilan,2020,7,17,1.37
NSembilan,2020,7,18,3.34
NSembilan,2020,7,19,0.00
NSembilan,2020,7,20,0.01
NSembilan,2020,7,21,0.30
NSembilan,2020,7,22,5.75
NSembilan,2020,7,23,1.08
NSembilan,2020,7,24,1.15
NSembilan,2020,7,25,1.19
NSembilan,2020,7,26,3.07
NSembilan,2020,7,27,0.01
NSembilan,2020,7,28,0.00
NSembilan,2020,7,29,0.00
NSembilan,2020,7,30,0.00
NSembilan,2020,7,31,0.00
NSembilan,2020,8,1,0.17
NSembilan,2020,8,2,0.00
NSembilan,2020,8,3,0.01
NSembilan,2020,8,4,0.25
NSembilan,2020,8,5,0.79
NSembilan,2020,8,6,9.46
NSembilan,2020,8,7,0.00
NSembilan,2020,8,8,0.01
NSembilan,2020,8,9,0.03
NSembilan,2020,8,10,0.06
NSembilan,2020,8,11,0.04
NSembilan,2020,8,12,0.00
NSembilan,2020,8,13,0.00
NSembilan,2020,8,14,0.00
NSembilan,2020,8,15,0.00
NSembilan,2020,8,16,0.01
NSembilan,2020,8,17,0.00
NSembilan,2020,8,18,0.02
NSembilan,2020,8,19,0.00
NSembilan,2020,8,20,0.00
NSembilan,2020,8,21,0.00
NSembilan,2020,8,22,0.00
NSembilan,2020,8,23,1.26
NSembilan,2020,8,24,1.73
NSembilan,2020,8,25,3.89
NSembilan,2020,8,26,4.23
NSembilan,2020,8,27,3.74
NSembilan,2020,8,28,1.93
NSembilan,2020,8,29,3.04
NSembilan,2020,8,30,0.13
NSembilan,2020,8,31,0.00
NSembilan,2020,9,1,2.69
NSembilan,2020,9,2,5.27
NSembilan,2020,9,3,0.51
NSembilan,2020,9,4,0.46
NSembilan,2020,9,5,0.11
NSembilan,2020,9,6,0.10
NSembilan,2020,9,7,2.58
NSembilan,2020,9,8,2.10
NSembilan,2020,9,9,1.59
NSembilan,2020,9,10,0.00
NSembilan,2020,9,11,0.00
NSembilan,2020,9,12,0.03
NSembilan,2020,9,13,0.70
NSembilan,2020,9,14,2.05
NSembilan,2020,9,15,7.23
NSembilan,2020,9,16,3.15
NSembilan,2020,9,17,2.96
NSembilan,2020,9,18,52.02
NSembilan,2020,9,19,22.77
NSembilan,2020,9,20,0.55
